question,answer,source
<!subteam^S04JM2XSJSG> 中計課題の「スケールできるセールスシステム」に関わっているひとは、なるべく明日のSaaS Dayに参加するようにしましょう。SaaS事業の組織変更を解像度高く把握していないと、今後のミスコミュニケーションの元になります。  もしチーム内で参加できない人がいる場合には、課題になりそうなポイントを共有するなどして、積極的に目線を合わせるように動きましょう！,<!subteam^S04JM2XSJSG> 中計課題の「スケールできるセールスシステム」に関わっているひとは、なるべく明日のSaaS Dayに参加するようにしましょう。SaaS事業の組織変更を解像度高く把握していないと、今後のミスコミュニケーションの元になります。  もしチーム内で参加できない人がいる場合には、課題になりそうなポイントを共有するなどして、積極的に目線を合わせるように動きましょう！,Slack #corp-ops-all
<@UFV0JQ5N0> <@UA0GF3ES3> Ops Divメンバーの360FBのリクエスト先を見ているんですが、2Qと同じくチームメンバーのみにリクエストを送っているメンバーが非常に多いです。これだと部門を跨いだ目線が揃わないので、必ずDiv外のメンバーにもリクエストを送るように周知してもらえますか？ そしてこのリクエスト先の確認作業は、GS/FB運用の一環として経営サークルで実施してもらった方がいい気がします。Wistantの権限が付けられるかわかりませんが。,<@UFV0JQ5N0> <@UA0GF3ES3> Ops Divメンバーの360FBのリクエスト先を見ているんですが、2Qと同じくチームメンバーのみにリクエストを送っているメンバーが非常に多いです。これだと部門を跨いだ目線が揃わないので、必ずDiv外のメンバーにもリクエストを送るように周知してもらえますか？ そしてこのリクエスト先の確認作業は、GS/FB運用の一環として経営サークルで実施してもらった方がいい気がします。Wistantの権限が付けられるかわかりませんが。,Slack #corp-ops-all
<@U7CKZ19BQ> （<@U0SBPJ484> <@U029EUZTRGU>）自動・半自動について、開発会議への起案に向けたスケジュールってもう立っていますか？  プロダクト開発や社内システム開発の案件として起案する必要があると思うので、どのように進めているか知りたく。（動きが見えていないので）,<@U7CKZ19BQ> （<@U0SBPJ484> <@U029EUZTRGU>）自動・半自動について、開発会議への起案に向けたスケジュールってもう立っていますか？  プロダクト開発や社内システム開発の案件として起案する必要があると思うので、どのように進めているか知りたく。（動きが見えていないので）,Slack #corp-ops-all
<@U029EUZTRGU> Master Salesforce上の商談のフェーズって、標準化されています？いろんなものが入ってしまっているように見えており。,<@U029EUZTRGU> Master Salesforce上の商談のフェーズって、標準化されています？いろんなものが入ってしまっているように見えており。,Slack #corp-ops-all
<@U03D96EAYD9> <@U03MB6D2BQQ> Master Salesforceに活動履歴って入ってますっけ？あるかないかだけ知りたく。,<@U03D96EAYD9> <@U03MB6D2BQQ> Master Salesforceに活動履歴って入ってますっけ？あるかないかだけ知りたく。,Slack #corp-ops-all
<@U0SBPJ484> <@U029EUZTRGU> こちら、すでに見ているかもしれませんがSO Planning Teamの方でまとめた販売管理のToBe業務プロセスです（自動・半自動と呼ばれているもの）。 <https://www.figma.com/file/RmAc0NRqLqn43Gf0PoI2RQ/%E3%80%90%E7%B7%A8%E9%9B%86%E4%B8%8D%E5%8F%AF%E3%80%91%E8%87%AA%E5%8B%95%E5%8C%96%E5%8D%8A%E8%87%AA%E5%8B%95%E5%8C%96?type=whiteboard&amp;node-id=0-1&amp;t=fmIKohwAsGiBQy55-0|https://www.figma.com/file/RmAc0NRqLqn43Gf0PoI2RQ/%E3%80%90%E7%B7%A8%E9%9B%86%E4%B8[…]B%95%E5%8C%96?type=whiteboard&amp;node-id=0-1&amp;t=fmIKohwAsGiBQy55-0>  10月中に、僕とおかゆさんも伴走する形で優先順位・起案をまとめる予定ですが、スーパーエンタ用の新Salesforce環境でSPEEDA-INITIAL用の開発をする際に、必ず同じ観点での業務プロセス・要件定義が発生すると思うので、適宜マージさせてもらえればと思います。,<@U0SBPJ484> <@U029EUZTRGU> こちら、すでに見ているかもしれませんがSO Planning Teamの方でまとめた販売管理のToBe業務プロセスです（自動・半自動と呼ばれているもの）。 <https://www.figma.com/file/RmAc0NRqLqn43Gf0PoI2RQ/%E3%80%90%E7%B7%A8%E9%9B%86%E4%B8%8D%E5%8F%AF%E3%80%91%E8%87%AA%E5%8B%95%E5%8C%96%E5%8D%8A%E8%87%AA%E5%8B%95%E5%8C%96?type=whiteboard&amp;node-id=0-1&amp;t=fmIKohwAsGiBQy55-0|https://www.figma.com/file/RmAc0NRqLqn43Gf0PoI2RQ/%E3%80%90%E7%B7%A8%E9%9B%86%E4%B8[…]B%95%E5%8C%96?type=whiteboard&amp;node-id=0-1&amp;t=fmIKohwAsGiBQy55-0>  10月中に、僕とおかゆさんも伴走する形で優先順位・起案をまとめる予定ですが、スーパーエンタ用の新Salesforce環境でSPEEDA-INITIAL用の開発をする際に、必ず同じ観点での業務プロセス・要件定義が発生すると思うので、適宜マージさせてもらえればと思います。,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> こちらご認識くださいー <https://uzabase.slack.com/archives/C0SEWHS84/p1697789798997899|https://uzabase.slack.com/archives/C0SEWHS84/p1697789798997899>,<!subteam^S04JM2XSJSG> こちらご認識くださいー <https://uzabase.slack.com/archives/C0SEWHS84/p1697789798997899|https://uzabase.slack.com/archives/C0SEWHS84/p1697789798997899>,Slack #corp-ops-all
あとストレスチェックも忘れずに <https://uzabase.slack.com/archives/CS1GQ77M5/p1697530393760809|https://uzabase.slack.com/archives/CS1GQ77M5/p1697530393760809>,あとストレスチェックも忘れずに <https://uzabase.slack.com/archives/CS1GQ77M5/p1697530393760809|https://uzabase.slack.com/archives/CS1GQ77M5/p1697530393760809>,Slack #corp-ops-all
<@U029EUZTRGU> こちらのマスタ管理システムのマニュアルですが、SlackAppに移行しているので廃止にしませんか？ <https://docs.google.com/presentation/d/1XrQ1Sfjq5NWsOrCVopK19provvQOM3OpPy5uQYmS3hA/edit#slide=id.gf1d11509bd_0_379>,<@U029EUZTRGU> こちらのマスタ管理システムのマニュアルですが、SlackAppに移行しているので廃止にしませんか？ <https://docs.google.com/presentation/d/1XrQ1Sfjq5NWsOrCVopK19provvQOM3OpPy5uQYmS3hA/edit#slide=id.gf1d11509bd_0_379>,Slack #corp-ops-all
<@U7CKZ19BQ> <@U022F1RAA49> 「自動・半自動処理」の前提について教えてください。自動・半自動割合を9割にする目標になっていると思いますが、既存のイレギュラー契約のレギュラー化（契約変更）って前提にしています？それとも、既存契約はそのままの前提で算出してます？,<@U7CKZ19BQ> <@U022F1RAA49> 「自動・半自動処理」の前提について教えてください。自動・半自動割合を9割にする目標になっていると思いますが、既存のイレギュラー契約のレギュラー化（契約変更）って前提にしています？それとも、既存契約はそのままの前提で算出してます？,Slack #corp-ops-all
<@U03D96EAYD9> こちらの自動テストの検討状況教えてもらえますか？ここのバリデーションはかなり重要なので、きちんと仕組みを作ってもらいたく。,<@U03D96EAYD9> こちらの自動テストの検討状況教えてもらえますか？ここのバリデーションはかなり重要なので、きちんと仕組みを作ってもらいたく。,Slack #corp-ops-all
<@U7CKZ19BQ> <@U022F1RAA49> 明日の自動・半自動の優先順位決めの資料ってどんな感じで用意していますか？こういったアウトプット系はまずフォーマットの認識を揃えたく。,<@U7CKZ19BQ> <@U022F1RAA49> 明日の自動・半自動の優先順位決めの資料ってどんな感じで用意していますか？こういったアウトプット系はまずフォーマットの認識を揃えたく。,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> 11月に「四半期ごとのDomainメンバー全員との1on1」を実施します。  *対象の方は、下記の候補日時に、私との1on1の設定をよろしくお願いします！*  ■目的 課題感・やりたいことをDomainリーダーとメンバーが共有している状態を作ること  ■対象 System&amp;Operation Domain全メンバー   ※正社員＋契約社員は必須。業務委託・派遣社員の方は任意。   ※コミュニケーション頻度が高いDivisionリーダーとTeamリーダーは除く  ■候補日時 11/13週-11/20週 カレンダーの空き時間に入れてください ※時間が合わなければ調整するので教えてください  ■時間 30分  ■アジェンダ 別途共有します。,<!subteam^S04JM2XSJSG> 11月に「四半期ごとのDomainメンバー全員との1on1」を実施します。  *対象の方は、下記の候補日時に、私との1on1の設定をよろしくお願いします！*  ■目的 課題感・やりたいことをDomainリーダーとメンバーが共有している状態を作ること  ■対象 System&amp;Operation Domain全メンバー   ※正社員＋契約社員は必須。業務委託・派遣社員の方は任意。   ※コミュニケーション頻度が高いDivisionリーダーとTeamリーダーは除く  ■候補日時 11/13週-11/20週 カレンダーの空き時間に入れてください ※時間が合わなければ調整するので教えてください  ■時間 30分  ■アジェンダ 別途共有します。,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> いまさらながら、Product Divisionで角谷さん（アジャイル開発業界の著名人）を呼んで、輪読会を行なっていることに気づきました。次回は継続的インテグレーションがテーマとのこと。  参加したい人います？もしいれば、林さんに交渉してみます。 <https://uzabase.slack.com/archives/CS0DBRP43/p1699247437575189|https://uzabase.slack.com/archives/CS0DBRP43/p1699247437575189>,<!subteam^S04JM2XSJSG> いまさらながら、Product Divisionで角谷さん（アジャイル開発業界の著名人）を呼んで、輪読会を行なっていることに気づきました。次回は継続的インテグレーションがテーマとのこと。  参加したい人います？もしいれば、林さんに交渉してみます。 <https://uzabase.slack.com/archives/CS0DBRP43/p1699247437575189|https://uzabase.slack.com/archives/CS0DBRP43/p1699247437575189>,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> 来週から再来週にかけて、Domain 1on1を行います。今回の1on1は*「知的好奇心と自律性」*をテーマにしようと思います。  1on1のなかでは、*①プライベート含めどのようなことに好奇心が沸くのか、②周囲の環境にうまく対応して自分のための意思決定が出来ているか*、をヒアリングしたく、*事前に以下のGoogleフォームに回答*お願いします！（目安：3分程度） <https://docs.google.com/forms/d/e/1FAIpQLSegqWFFOw0483nlFXvzIK7L0O_8p7KLQqtM1sc6n1XksbGjqA/viewform>  ※背景はこちら ```Chat GPTをはじめとするAIの業務活用が猛烈に進んでいるのはご認識の通りですが、その結果として、データ入力業務等の単純作業だけでなく弁護士や会計士のような専門職の大部分も無くなる可能性が指摘されています。このような「知識のインプット」に基づく業務がAIに代替される中で、「新たな知識を生み出す」ことの重要性が増していきます。 こういった「新たな知識を生み出す」専門性を身に着けるための方法について様々な研究が行われていますが、外発的動機よりも内発的動機が重要であり、内発的動機のためには知的好奇心と自律性が重要であることが知られています。そのため、Sys&amp;Ops Domainとしても各メンバーの知的好奇心と自律性を活かし、専門性の高い組織にしていきたいと考えています。```,<!subteam^S04JM2XSJSG> 来週から再来週にかけて、Domain 1on1を行います。今回の1on1は*「知的好奇心と自律性」*をテーマにしようと思います。  1on1のなかでは、*①プライベート含めどのようなことに好奇心が沸くのか、②周囲の環境にうまく対応して自分のための意思決定が出来ているか*、をヒアリングしたく、*事前に以下のGoogleフォームに回答*お願いします！（目安：3分程度） <https://docs.google.com/forms/d/e/1FAIpQLSegqWFFOw0483nlFXvzIK7L0O_8p7KLQqtM1sc6n1XksbGjqA/viewform>  ※背景はこちら ```Chat GPTをはじめとするAIの業務活用が猛烈に進んでいるのはご認識の通りですが、その結果として、データ入力業務等の単純作業だけでなく弁護士や会計士のような専門職の大部分も無くなる可能性が指摘されています。このような「知識のインプット」に基づく業務がAIに代替される中で、「新たな知識を生み出す」ことの重要性が増していきます。 こういった「新たな知識を生み出す」専門性を身に着けるための方法について様々な研究が行われていますが、外発的動機よりも内発的動機が重要であり、内発的動機のためには知的好奇心と自律性が重要であることが知られています。そのため、Sys&amp;Ops Domainとしても各メンバーの知的好奇心と自律性を活かし、専門性の高い組織にしていきたいと考えています。```,Slack #corp-ops-all
<@U7CKZ19BQ> <@U030W8E5RMJ> <@U0351ERU857> <@U01D0PQA64A> <@U022F1RAA49> 相談したところ、参加して大丈夫そうです。  なお、こちらが過去の動画とのことなので、共有しますね。 <https://drive.google.com/drive/folders/107juzfkdatFzTFBcReqoV-9YZDPpWgbV>,<@U7CKZ19BQ> <@U030W8E5RMJ> <@U0351ERU857> <@U01D0PQA64A> <@U022F1RAA49> 相談したところ、参加して大丈夫そうです。  なお、こちらが過去の動画とのことなので、共有しますね。 <https://drive.google.com/drive/folders/107juzfkdatFzTFBcReqoV-9YZDPpWgbV>,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> 今日の11時からの組織変更共有会について、使用する資料を事前に展開しますね。可能であれば事前に目を通していただき、気になるところは質問をもらればと思います。 <https://www.figma.com/file/J0p326WOuMXDlBClo80WB6/2024%2F1%E7%B5%84%E7%B9%94%E4%BD%93%E5%88%B6%EF%BC%88Domain%E5%85%B1%E6%9C%89%E7%94%A8%EF%BC%89?type=whiteboard&amp;node-id=0-1&amp;t=t9LcNBVJS4K9y93i-0|https://www.figma.com/file/J0p326WOuMXDlBClo80WB6/2024%2F1%E7%B5%84%E7%B9%94%E4%BD%[…]4%A8%EF%BC%89?type=whiteboard&amp;node-id=0-1&amp;t=t9LcNBVJS4K9y93i-0>  ■今日のタイムスケジュール 11:00-11:10 張替：Domain単位での組織変更について 11:10-11:25 岡崎・小泉：Ops Divの組織変更について 11:25-11:40 王：ITSの組織変更について 11:40-12:00 質疑応答・バッファ  ※そしてすみませんが、移動と重なってしまい11時から搭乗開始なので、張替宛の質問には後でテキストで回答させてください,<!subteam^S04JM2XSJSG> 今日の11時からの組織変更共有会について、使用する資料を事前に展開しますね。可能であれば事前に目を通していただき、気になるところは質問をもらればと思います。 <https://www.figma.com/file/J0p326WOuMXDlBClo80WB6/2024%2F1%E7%B5%84%E7%B9%94%E4%BD%93%E5%88%B6%EF%BC%88Domain%E5%85%B1%E6%9C%89%E7%94%A8%EF%BC%89?type=whiteboard&amp;node-id=0-1&amp;t=t9LcNBVJS4K9y93i-0|https://www.figma.com/file/J0p326WOuMXDlBClo80WB6/2024%2F1%E7%B5%84%E7%B9%94%E4%BD%[…]4%A8%EF%BC%89?type=whiteboard&amp;node-id=0-1&amp;t=t9LcNBVJS4K9y93i-0>  ■今日のタイムスケジュール 11:00-11:10 張替：Domain単位での組織変更について 11:10-11:25 岡崎・小泉：Ops Divの組織変更について 11:25-11:40 王：ITSの組織変更について 11:40-12:00 質疑応答・バッファ  ※そしてすみませんが、移動と重なってしまい11時から搭乗開始なので、張替宛の質問には後でテキストで回答させてください,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> こちらの年末調整、まだの方は対応お願いします！（社員は全員対応必須、11/17まで） <https://uzabase.slack.com/archives/CS1GQ77M5/p1699324821050169|https://uzabase.slack.com/archives/CS1GQ77M5/p1699324821050169>,<!subteam^S04JM2XSJSG> こちらの年末調整、まだの方は対応お願いします！（社員は全員対応必須、11/17まで） <https://uzabase.slack.com/archives/CS1GQ77M5/p1699324821050169|https://uzabase.slack.com/archives/CS1GQ77M5/p1699324821050169>,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> はやくも11月中旬ですね。各チームのOKRの進捗は順調でしょうか？ もしすでにKR未達が見えているのであれば、達成が不可能な目標を追っても身が入らないので、今週末を目途にOKRを変更しましょう。 変更する場合には、Teamリーダー・Divisionリーダーに相談して進めてください。,<!subteam^S04JM2XSJSG> はやくも11月中旬ですね。各チームのOKRの進捗は順調でしょうか？ もしすでにKR未達が見えているのであれば、達成が不可能な目標を追っても身が入らないので、今週末を目途にOKRを変更しましょう。 変更する場合には、Teamリーダー・Divisionリーダーに相談して進めてください。,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> こちらのSOの件、11/15期日ですがまだ未対応者がいるようなので、対象者は*本日中に*確認と対応をお願いします <https://uzabase.slack.com/archives/C02DQ211J/p1700208459215969>,<!subteam^S04JM2XSJSG> こちらのSOの件、11/15期日ですがまだ未対応者がいるようなので、対象者は*本日中に*確認と対応をお願いします <https://uzabase.slack.com/archives/C02DQ211J/p1700208459215969>,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> こちらのストックオプションのオプション料振り込みの件、もし対応未済の方がいたら至急お願いします。 <https://uzabase.slack.com/archives/C05CJDZE25T/p1701135116748249>,<!subteam^S04JM2XSJSG> こちらのストックオプションのオプション料振り込みの件、もし対応未済の方がいたら至急お願いします。 <https://uzabase.slack.com/archives/C05CJDZE25T/p1701135116748249>,Slack #corp-ops-all
<@U7CKZ19BQ> <@UF7LFC47M> こちらのTableauダッシュボード道場研修に、いがさんとクミさん参加できませんか？Sales Operation業務にBIを活用できることが多々あるんじゃないかと思っており。 <https://uzabase.slack.com/archives/C02DQ211J/p1700097619579449>,<@U7CKZ19BQ> <@UF7LFC47M> こちらのTableauダッシュボード道場研修に、いがさんとクミさん参加できませんか？Sales Operation業務にBIを活用できることが多々あるんじゃないかと思っており。 <https://uzabase.slack.com/archives/C02DQ211J/p1700097619579449>,Slack #corp-ops-all
<@U0SBPJ484> 以下の11月実績と12月予定の記載がされていないので、11時までに記載をお願いします。 • SPEEDA-INITIAL同時販売の商談管理（スケールできるセールスシステム） • スーパーエンタープライズ営業管理 • SaaS顧客起点の組織への変更に伴う業務プロセス構築①　－誰がどこに売るのか（テリトリ観点）　－どこに何を売るのか（プロダクト観点） • SaaS顧客起点の組織への変更に伴う業務プロセス構築②　－どのように売るのか（営業管理観点） <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=4502454c9b9e4edab609ba02776a5e3c>,<@U0SBPJ484> 以下の11月実績と12月予定の記載がされていないので、11時までに記載をお願いします。 • SPEEDA-INITIAL同時販売の商談管理（スケールできるセールスシステム） • スーパーエンタープライズ営業管理 • SaaS顧客起点の組織への変更に伴う業務プロセス構築①　－誰がどこに売るのか（テリトリ観点）　－どこに何を売るのか（プロダクト観点） • SaaS顧客起点の組織への変更に伴う業務プロセス構築②　－どのように売るのか（営業管理観点） <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=4502454c9b9e4edab609ba02776a5e3c>,Slack #corp-ops-all
<@UF7LFC47M> <@UFV0JQ5N0> 以下の11月実績と12月予定の記載がされていないので、11時までに記載をお願いします。 • 来期の体制を踏まえた売上関連細則の見直し • 見積書の一本化（SP+IN）※新SPは対象外 • 来期の体制を踏まえたSP Edgeの価格表への反映・開始日等の他SaaSとのルールを揃える見直し <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=4502454c9b9e4edab609ba02776a5e3c>,<@UF7LFC47M> <@UFV0JQ5N0> 以下の11月実績と12月予定の記載がされていないので、11時までに記載をお願いします。 • 来期の体制を踏まえた売上関連細則の見直し • 見積書の一本化（SP+IN）※新SPは対象外 • 来期の体制を踏まえたSP Edgeの価格表への反映・開始日等の他SaaSとのルールを揃える見直し <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=4502454c9b9e4edab609ba02776a5e3c>,Slack #corp-ops-all
<@U029EUZTRGU> 以下の11月実績と12月予定の記載がされていないので、11時までに記載をお願いします。 • 請求書の一本化（SP＋IN）※新SPは対象外     ◦ <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=4502454c9b9e4edab609ba02776a5e3> • FY24新組織体制変更 • 財務予実集計 • 中計：購買管理     ◦ <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=849de3f1abf647f6baa103e1b87cf87e>,<@U029EUZTRGU> 以下の11月実績と12月予定の記載がされていないので、11時までに記載をお願いします。 • 請求書の一本化（SP＋IN）※新SPは対象外     ◦ <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=4502454c9b9e4edab609ba02776a5e3> • FY24新組織体制変更 • 財務予実集計 • 中計：購買管理     ◦ <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=849de3f1abf647f6baa103e1b87cf87e>,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> 明日の10時半からのDomain OKR共有の資料です。可能であれば事前に目を通していただき、質問等もらえればと思います！ なお、今回のDomain OKRの前提として、来年のDomain戦略を策定しています。重複する部分が多いですが、参考までに。 ※いずれも今週中に微修正する可能性あり  資料 • <https://docs.google.com/presentation/d/1uminRCmM1qWNYlFb5zuQg7xY7NwEiDIETmZt1p8yVvo/edit?usp=sharing|4Q System&amp;Operations Domain OKR> • <https://docs.google.com/presentation/d/1btr6bgpGKhcAYgpP-2HDA26Xs-lhZG5qSTYfarZM3nc/edit?usp=sharing|Domain戦略>,<!subteam^S04JM2XSJSG> 明日の10時半からのDomain OKR共有の資料です。可能であれば事前に目を通していただき、質問等もらえればと思います！ なお、今回のDomain OKRの前提として、来年のDomain戦略を策定しています。重複する部分が多いですが、参考までに。 ※いずれも今週中に微修正する可能性あり  資料 • <https://docs.google.com/presentation/d/1uminRCmM1qWNYlFb5zuQg7xY7NwEiDIETmZt1p8yVvo/edit?usp=sharing|4Q System&amp;Operations Domain OKR> • <https://docs.google.com/presentation/d/1btr6bgpGKhcAYgpP-2HDA26Xs-lhZG5qSTYfarZM3nc/edit?usp=sharing|Domain戦略>,Slack #corp-ops-all
<@U057TBZAGNM> <@U0SBPJ484> <@U029EUZTRGU> <@U030W8E5RMJ> <@U02LMETN883> 1Qの開発案件(Finance/Ops/Legal)について、こちらのDBで進捗を更新していければと思います。 <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=849de3f1abf647f6baa103e1b87cf87e&amp;pvs=4>  更新担当者の方は、まずは12月末時点（もしくは年内最終稼働日）で1月予定の記載をお願いできればと思います。,<@U057TBZAGNM> <@U0SBPJ484> <@U029EUZTRGU> <@U030W8E5RMJ> <@U02LMETN883> 1Qの開発案件(Finance/Ops/Legal)について、こちらのDBで進捗を更新していければと思います。 <https://www.notion.so/uzabase/bf38a46666cd4816aa6a2f08ec2ff170?v=849de3f1abf647f6baa103e1b87cf87e&amp;pvs=4>  更新担当者の方は、まずは12月末時点（もしくは年内最終稼働日）で1月予定の記載をお願いできればと思います。,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> 共有したDomain OKRですが、その後に各事業のOKRと一部調整等して、いくつか更新しています。 <https://docs.google.com/presentation/d/1uminRCmM1qWNYlFb5zuQg7xY7NwEiDIETmZt1p8yVvo/edit#slide=id.g251758b0c83_0_317>  主な変更は以下なので、みなさんご認識お願いします。  • KR1. (Commit) 【セールスシステムの転換】大企業営業の情報環境整備【Ops&amp;IT】     ◦ 変更前         ▪︎ Sub KR1. 大企業営業のマーケ・IS・CS情報環境統合に向けた最小のユースケースを特定し、開発を開始する         ▪︎ Sub KR2. セット販売の請求管理基盤の構築         ▪︎ Sub KR3. SFDCとSPEENYAの契約ドメイン・ID情報自動連係の計画策定     ◦ 変更後         ▪︎ Sub KR1. 新規顧客に対するLENDマーケ・IS・FS・SalesOpsの業務プロセスの最適解の導出         ▪︎ Sub KR2. 既存顧客に対するLEND CS・SalesOpsの業務プロセスの最適解の導出         ▪︎ Sub KR3. プロダクト・アクセス管理システム・Salesforce連携の構想の明確化     ◦ 変更理由         ▪︎ SaaS Company OKRとの整合性を取る         ▪︎ 新規顧客と既存顧客それぞれでユーザーと課題が大きく異なるので切り分けた         ▪︎ セット販売の請求管理基盤の構築、はSub KR1と2の中で吸収（必要ならDiv OKRに含める）         ▪︎ プロダクト連携はかなりリソースがかかることが予想されるので、個別案件ではなくプロダクト・アクセス管理システム・Salesforceの連携構想をつくる • KR3. (Commit) 【オペレーション業務の集約】購買管理組織とShared Ops組織の立ち上げ【Ops】     ◦ 変更前         ▪︎ Sub KR3. Shared Opsのミッション・ビジョンの策定         ▪︎ Sub KR4. 第1回SharedOps案件公募実施     ◦ 変更後         ▪︎ Sub KR3. 全社Shared Opsの方針・ミッション・ビジョンの策定     ◦ 変更理由         ▪︎ Ops Div内だけではなく、他組織も含めた全社Shared Opsの方針を策定する         ▪︎ 上記を優先するために、公募実施は劣後（Domain単位ではマイルストンに入れない）,<!subteam^S04JM2XSJSG> 共有したDomain OKRですが、その後に各事業のOKRと一部調整等して、いくつか更新しています。 <https://docs.google.com/presentation/d/1uminRCmM1qWNYlFb5zuQg7xY7NwEiDIETmZt1p8yVvo/edit#slide=id.g251758b0c83_0_317>  主な変更は以下なので、みなさんご認識お願いします。  • KR1. (Commit) 【セールスシステムの転換】大企業営業の情報環境整備【Ops&amp;IT】     ◦ 変更前         ▪︎ Sub KR1. 大企業営業のマーケ・IS・CS情報環境統合に向けた最小のユースケースを特定し、開発を開始する         ▪︎ Sub KR2. セット販売の請求管理基盤の構築         ▪︎ Sub KR3. SFDCとSPEENYAの契約ドメイン・ID情報自動連係の計画策定     ◦ 変更後         ▪︎ Sub KR1. 新規顧客に対するLENDマーケ・IS・FS・SalesOpsの業務プロセスの最適解の導出         ▪︎ Sub KR2. 既存顧客に対するLEND CS・SalesOpsの業務プロセスの最適解の導出         ▪︎ Sub KR3. プロダクト・アクセス管理システム・Salesforce連携の構想の明確化     ◦ 変更理由         ▪︎ SaaS Company OKRとの整合性を取る         ▪︎ 新規顧客と既存顧客それぞれでユーザーと課題が大きく異なるので切り分けた         ▪︎ セット販売の請求管理基盤の構築、はSub KR1と2の中で吸収（必要ならDiv OKRに含める）         ▪︎ プロダクト連携はかなりリソースがかかることが予想されるので、個別案件ではなくプロダクト・アクセス管理システム・Salesforceの連携構想をつくる • KR3. (Commit) 【オペレーション業務の集約】購買管理組織とShared Ops組織の立ち上げ【Ops】     ◦ 変更前         ▪︎ Sub KR3. Shared Opsのミッション・ビジョンの策定         ▪︎ Sub KR4. 第1回SharedOps案件公募実施     ◦ 変更後         ▪︎ Sub KR3. 全社Shared Opsの方針・ミッション・ビジョンの策定     ◦ 変更理由         ▪︎ Ops Div内だけではなく、他組織も含めた全社Shared Opsの方針を策定する         ▪︎ 上記を優先するために、公募実施は劣後（Domain単位ではマイルストンに入れない）,Slack #corp-ops-all
<!subteam^S04JM2XSJSG> あけましておめでとうございます。  新年早々、石川県・新潟県付近で大きな地震がありました。津波もあるようですし、関東でも揺れてます。 近辺にいる方は安全に気をつけてください。 また、各チームで必要に応じて安否確認するようお願いします。,<!subteam^S04JM2XSJSG> あけましておめでとうございます。  新年早々、石川県・新潟県付近で大きな地震がありました。津波もあるようですし、関東でも揺れてます。 近辺にいる方は安全に気をつけてください。 また、各チームで必要に応じて安否確認するようお願いします。,Slack #corp-ops-all
ちなみにいーちゃんが佐渡に行っていますが、おかゆさんから連絡を取って無事を確認。念のため高台に避難することになってます。,ちなみにいーちゃんが佐渡に行っていますが、おかゆさんから連絡を取って無事を確認。念のため高台に避難することになってます。,Slack #corp-ops-all
<@U030W8E5RMJ> PJの進捗状況の記載がほとんどされていないんですが、こちらのトリガーで依頼が飛んでいない？ <https://uzabase.slack.com/archives/C01TY333D7E/p1701390077325429?thread_ts=1701387026.400629&amp;cid=C01TY333D7E>,<@U030W8E5RMJ> PJの進捗状況の記載がほとんどされていないんですが、こちらのトリガーで依頼が飛んでいない？ <https://uzabase.slack.com/archives/C01TY333D7E/p1701390077325429?thread_ts=1701387026.400629&amp;cid=C01TY333D7E>,Slack #corp-ops-all
