question,answer,source
プラン種別とID数と月額利用料金のリストがあればいいと思うので、出力するようにしますね。,プラン種別とID数と月額利用料金のリストがあればいいと思うので、出力するようにしますね。,Slack #speeda-seo-fy2025
"<@U3Z46KG4B> 上で依頼もらっていたSPBI,SPRDのID単価レンジ後毎のMRRを集計しました。参考にしていただければと。  ■スプシ <https://docs.google.com/spreadsheets/d/1l4g4AD3hUyip3043BbxwESNObmzASpUJrq4WqoYQ1Ys/edit?gid=1227135394#gid=1227135394>  ■元にしているSFレポート <https://ub-saas.lightning.force.com/lightning/r/Report/00OTL000005i7PV2AY/view?queryScope=userFolders>","<@U3Z46KG4B> 上で依頼もらっていたSPBI,SPRDのID単価レンジ後毎のMRRを集計しました。参考にしていただければと。  ■スプシ <https://docs.google.com/spreadsheets/d/1l4g4AD3hUyip3043BbxwESNObmzASpUJrq4WqoYQ1Ys/edit?gid=1227135394#gid=1227135394>  ■元にしているSFレポート <https://ub-saas.lightning.force.com/lightning/r/Report/00OTL000005i7PV2AY/view?queryScope=userFolders>",Slack #speeda-seo-fy2025
<@U012NLARB6D> 4/8のスピーダ経営会議でUB法人総合契約の検討状況の共有をしたく、10分ほど時間いただけませんか？仲川さんがスピーカーになるのでインバイトお願いできればと。,<@U012NLARB6D> 4/8のスピーダ経営会議でUB法人総合契約の検討状況の共有をしたく、10分ほど時間いただけませんか？仲川さんがスピーカーになるのでインバイトお願いできればと。,Slack #speeda-seo-fy2025
"<@U3GDWDJS0> いまUBでは、2024年初めから全社で請求管理ロボを使用しています（おそらく年間利用料は1,000万円弱）。サブスクペイはちょっとわからないです。  ■資料 • <https://www.notion.so/uzabase/HD-e6d76b26e8dd46eca3ce0594c4dfc78a?pvs=4#0dc53d52346449e3a2e026f470252f4d|2023/10/26のHD経営会議への起案資料> • <https://www.notion.so/uzabase/5073f34b76ce4ca892cbd3723d1cb60e|主要製品の機能比較> 当時の比較のサマリは以下です。 • 他社製品と比較した結果、機能充足度は最も高い【最重要】 • Salesforce環境との相性も良い (App Exchangeで使える) • もともと、NewsPicks / AlphaDriveで先行利用しており、良い点、課題も把握できている。そして法人間の関係性もよい","<@U3GDWDJS0> いまUBでは、2024年初めから全社で請求管理ロボを使用しています（おそらく年間利用料は1,000万円弱）。サブスクペイはちょっとわからないです。  ■資料 • <https://www.notion.so/uzabase/HD-e6d76b26e8dd46eca3ce0594c4dfc78a?pvs=4#0dc53d52346449e3a2e026f470252f4d|2023/10/26のHD経営会議への起案資料> • <https://www.notion.so/uzabase/5073f34b76ce4ca892cbd3723d1cb60e|主要製品の機能比較> 当時の比較のサマリは以下です。 • 他社製品と比較した結果、機能充足度は最も高い【最重要】 • Salesforce環境との相性も良い (App Exchangeで使える) • もともと、NewsPicks / AlphaDriveで先行利用しており、良い点、課題も把握できている。そして法人間の関係性もよい",Slack #speeda-seo-fy2025
<@U06FZPTPL6N> <@U3LBCLTAL> 先ほどのMTGで共有した「販売パートナー契約へのSPBI有償トライアルプランの追加検討」の件は、今津さんと楠さんから挙がってきたようです。,<@U06FZPTPL6N> <@U3LBCLTAL> 先ほどのMTGで共有した「販売パートナー契約へのSPBI有償トライアルプランの追加検討」の件は、今津さんと楠さんから挙がってきたようです。,Slack #speeda-seo-fy2025
<@U3GDWDJS0> 海外事業で国内プロダクトを販売する際の課題と対応事項を簡単にまとめました。Ericさんにも連携した上で、必要な対応を進めていくようにしようと思います。  • 現時点でスピーダSalesforceに海外事業が統合されていない     ◦ 対応に必要なこと：スピーダSFDCへの統合（実施タイミングや要件定義必要） • 利用申込書をSFDC外（Excel・Doc）で作成     ◦ 対応に必要なこと：スピーダSFDCへの統合後はSFDCから帳票作成が出来れば解消される（予想） • 特許動向検索機能は現在利用国が中国・香港・台湾、且つPIDの場合のみ可能（SEAは提供する方向で調整中だがまだ実施されてない）     ◦ 対応に必要なこと：上記3国外でも提供が必要な場合、特許提供に必要な条件などを確認:arrow_right:社内意思決定:arrow_right:アクション（開発など）:arrow_right:リリースする。 • 利用国が中国・香港・台湾の場合、SPEENYA上で「中国ローカライズ」設定をする（添付スクショご参照）、設定も分岐がある     ◦ 対応に必要なこと：SPEENYAから発行するアカウント以外の他の国内プロダクトも同じく中国ローカライズ設定が必要か整理、必要の場合は開発する • 販売している価格体系は「旧体系」、「PID」     ◦ 対応に必要なこと：他プロダクトの海外販売時に提供するプラン（価格体系）の整理（利用規約や海外販売可否におけるデーターパートナー関連の確認など必要） • 利用国が中国の場合、SPERは提供不可     ◦ 対応に必要なこと：同じく中国へのSPER提供はなしにするか、提供するためにクリアするポイントを確認し必要なアクションをする         ▪︎ 現在Speeda ASIAでは、中国政府が禁止している情報をExpert側でフィルタリングがしきれないリスクがあるため、SPER提供をしてない • 中国販売では発票発行が必要の場合に三角スキームが必要     ◦ 対応に必要なこと：販売する国内プロダクトに関して代金の役務をUBSHが行い（例：有償CRS提供）、同じく三角スキームで契約締結すること,<@U3GDWDJS0> 海外事業で国内プロダクトを販売する際の課題と対応事項を簡単にまとめました。Ericさんにも連携した上で、必要な対応を進めていくようにしようと思います。  • 現時点でスピーダSalesforceに海外事業が統合されていない     ◦ 対応に必要なこと：スピーダSFDCへの統合（実施タイミングや要件定義必要） • 利用申込書をSFDC外（Excel・Doc）で作成     ◦ 対応に必要なこと：スピーダSFDCへの統合後はSFDCから帳票作成が出来れば解消される（予想） • 特許動向検索機能は現在利用国が中国・香港・台湾、且つPIDの場合のみ可能（SEAは提供する方向で調整中だがまだ実施されてない）     ◦ 対応に必要なこと：上記3国外でも提供が必要な場合、特許提供に必要な条件などを確認:arrow_right:社内意思決定:arrow_right:アクション（開発など）:arrow_right:リリースする。 • 利用国が中国・香港・台湾の場合、SPEENYA上で「中国ローカライズ」設定をする（添付スクショご参照）、設定も分岐がある     ◦ 対応に必要なこと：SPEENYAから発行するアカウント以外の他の国内プロダクトも同じく中国ローカライズ設定が必要か整理、必要の場合は開発する • 販売している価格体系は「旧体系」、「PID」     ◦ 対応に必要なこと：他プロダクトの海外販売時に提供するプラン（価格体系）の整理（利用規約や海外販売可否におけるデーターパートナー関連の確認など必要） • 利用国が中国の場合、SPERは提供不可     ◦ 対応に必要なこと：同じく中国へのSPER提供はなしにするか、提供するためにクリアするポイントを確認し必要なアクションをする         ▪︎ 現在Speeda ASIAでは、中国政府が禁止している情報をExpert側でフィルタリングがしきれないリスクがあるため、SPER提供をしてない • 中国販売では発票発行が必要の場合に三角スキームが必要     ◦ 対応に必要なこと：販売する国内プロダクトに関して代金の役務をUBSHが行い（例：有償CRS提供）、同じく三角スキームで契約締結すること,Slack #speeda-seo-fy2025
了解しました。課題はいろいろあってると思いますが、そもそもリソースがないので（2Q戦略テーマや個別起案もされていなかったので）、優先順位を決めてから動きだしたいと思います,了解しました。課題はいろいろあってると思いますが、そもそもリソースがないので（2Q戦略テーマや個別起案もされていなかったので）、優先順位を決めてから動きだしたいと思います,Slack #speeda-seo-fy2025
<@U3LBCLTAL> 明日の販売プランのMTGに向けてなんですが、提供価値を「データ/機能」x「UI」の組み合わせに切り分けることも選択肢かと思います。スクショのようなイメージで、顧客への提供方式はUIに寄せて、「ColabAI」「データフィード」「モバイル」はすべてUIに関するプランとして切り分ける構成です（<https://docs.google.com/spreadsheets/d/1pnZWxIhBJTmiTqdEegsQZzAvCRW8ryTKR55Eb6h_IKs/edit?gid=303878079#gid=303878079|スプシはこちら>）。  背景として、おそらく今後、各種のデータをそれぞれのUIから提供していくと思いますが、その組み合わせ毎に販売プランを設定すると指数関数的に販売プラン数が増えてしまってスケーラブルではないと考えています。主な変数である「データ/機能」と「UI」を、従属変数ではなく独立変数として切り分けることでスケーラビリティを高めることを意図しています。,<@U3LBCLTAL> 明日の販売プランのMTGに向けてなんですが、提供価値を「データ/機能」x「UI」の組み合わせに切り分けることも選択肢かと思います。スクショのようなイメージで、顧客への提供方式はUIに寄せて、「ColabAI」「データフィード」「モバイル」はすべてUIに関するプランとして切り分ける構成です（<https://docs.google.com/spreadsheets/d/1pnZWxIhBJTmiTqdEegsQZzAvCRW8ryTKR55Eb6h_IKs/edit?gid=303878079#gid=303878079|スプシはこちら>）。  背景として、おそらく今後、各種のデータをそれぞれのUIから提供していくと思いますが、その組み合わせ毎に販売プランを設定すると指数関数的に販売プラン数が増えてしまってスケーラブルではないと考えています。主な変数である「データ/機能」と「UI」を、従属変数ではなく独立変数として切り分けることでスケーラビリティを高めることを意図しています。,Slack #speeda-seo-fy2025
いったん0円として記載したんですが、たぶんダッシュボード（要は既存のUI）は0円にはならないので記載しておいた方がいいですね。 Colab AI単独で販売するケースがあると聞いており、既存のUIは有償にしておかないと自由に利用できることになってしまうので。,いったん0円として記載したんですが、たぶんダッシュボード（要は既存のUI）は0円にはならないので記載しておいた方がいいですね。 Colab AI単独で販売するケースがあると聞いており、既存のUIは有償にしておかないと自由に利用できることになってしまうので。,Slack #speeda-seo-fy2025
昨日傑さんへのアドバイスとして考えた案なので、僕からは特に伝えていないですね。翔陽さんや作田さんやリーダーとの連携はお任せできればと。,昨日傑さんへのアドバイスとして考えた案なので、僕からは特に伝えていないですね。翔陽さんや作田さんやリーダーとの連携はお任せできればと。,Slack #speeda-seo-fy2025
<@U3LBCLTAL> ありがとうございます。はい、大きな齟齬はないので大丈夫だと思います。,<@U3LBCLTAL> ありがとうございます。はい、大きな齟齬はないので大丈夫だと思います。,Slack #speeda-seo-fy2025
<@U06FZPTPL6N> 個別かつ細かい話なんですが、バックデートでアップセルするジョブカン申請が回ってきているんですが、このようなバックデートは無しにしませんか？（もともとバックデートは禁止にしているはずではあるんですが） <https://ssl.wf.jobcan.jp/#/requests/142835>  4/1開始の申込書なんですが、現在すでに4/14なので4/1-4/14の利用料金をもらう建付けが全く無いので、4/15または5/1開始にするべきかと思っています。,<@U06FZPTPL6N> 個別かつ細かい話なんですが、バックデートでアップセルするジョブカン申請が回ってきているんですが、このようなバックデートは無しにしませんか？（もともとバックデートは禁止にしているはずではあるんですが） <https://ssl.wf.jobcan.jp/#/requests/142835>  4/1開始の申込書なんですが、現在すでに4/14なので4/1-4/14の利用料金をもらう建付けが全く無いので、4/15または5/1開始にするべきかと思っています。,Slack #speeda-seo-fy2025
<@U06FZPTPL6N> これまでの背景をすこし共有すると、2-3年ほど前まで、MRR・売上を増やすために四半期の最終月に無理やりバックデートで押し込むことが横行していました。その状態が非常に不健全なので、バックデートを全面的に禁止にしています。  会計の計上としてはおそらく大丈夫だと思いますが、「顧客の要望があればオッケー」だけでは緩すぎるように思います。 *「バックデートでなければならない理由（他の方法で対応できない理由）」*を明記してもらうようにしましょうか。  上の件、いったん作田さんまで承認戻すので、そこで確認お願いしてもいいでしょうか？（バックデートのオペレーションの承認というよりも、そもそもバックデートを提案することの必要性の判断なので）,<@U06FZPTPL6N> これまでの背景をすこし共有すると、2-3年ほど前まで、MRR・売上を増やすために四半期の最終月に無理やりバックデートで押し込むことが横行していました。その状態が非常に不健全なので、バックデートを全面的に禁止にしています。  会計の計上としてはおそらく大丈夫だと思いますが、「顧客の要望があればオッケー」だけでは緩すぎるように思います。 *「バックデートでなければならない理由（他の方法で対応できない理由）」*を明記してもらうようにしましょうか。  上の件、いったん作田さんまで承認戻すので、そこで確認お願いしてもいいでしょうか？（バックデートのオペレーションの承認というよりも、そもそもバックデートを提案することの必要性の判断なので）,Slack #speeda-seo-fy2025
<@U3Z46KG4B> <@U3LBCLTAL> すみません、移動してて、あと3分ほどで入ります,<@U3Z46KG4B> <@U3LBCLTAL> すみません、移動してて、あと3分ほどで入ります,Slack #speeda-seo-fy2025
<@U06FZPTPL6N> ありがとうございます。バックデートでなければならない理由にはならないですが、、かなり現場でバックデートが横行してる現状を認識したので、今回は許容して、今後別途バックデートのNG化を進めることにしようと思います。  ジョブカンに上のコメントを記載お願いできますか？,<@U06FZPTPL6N> ありがとうございます。バックデートでなければならない理由にはならないですが、、かなり現場でバックデートが横行してる現状を認識したので、今回は許容して、今後別途バックデートのNG化を進めることにしようと思います。  ジョブカンに上のコメントを記載お願いできますか？,Slack #speeda-seo-fy2025
<@U012NLARB6D> Topic1について、仲川さんがミーティングにインバイトされていないようですが大丈夫でしょうか？,<@U012NLARB6D> Topic1について、仲川さんがミーティングにインバイトされていないようですが大丈夫でしょうか？,Slack #speeda-seo-fy2025
