question,answer,source
<@UF7LFC47M> <@U03VAC0H2QY> 標準メニュー追加の申請が上がっているので、確認お願いできますか？ちなみにいつもOps承認の段階でAccountingとFinanceの対応確認をしていましたが、2025年から承認プロセスにAccountingとFinanceを含めているので、「Ops承認段階ではOpsの業務プロセス上問題ないか」の確認だけで充分かと思います。 • <https://ssl.wf.jobcan.jp/#/requests/139182>,<@UF7LFC47M> <@U03VAC0H2QY> 標準メニュー追加の申請が上がっているので、確認お願いできますか？ちなみにいつもOps承認の段階でAccountingとFinanceの対応確認をしていましたが、2025年から承認プロセスにAccountingとFinanceを含めているので、「Ops承認段階ではOpsの業務プロセス上問題ないか」の確認だけで充分かと思います。 • <https://ssl.wf.jobcan.jp/#/requests/139182>,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> 「案件の期日調整」について、作田さん・傑さんとやり取りして、各小規模案件の優先順位を設定しました（スクショのような感じで表示しています）。  いまのところ期日を定めて優先的に対応する【緊急】扱いにしているのはBCGの無償提供のみです。それ以外はキャパシティの範囲内で対応タイミングを調整してください。  あとGlobalの案件については優先順位をきちんと決められていないので、今後要精査です（意思決定する会議体から設計しないといけない）。  ```【緊急】直ちに対応が必要な案件。法的リスクへの対応、重要な顧客からの即時対応要求への対応など。起案者と期日を合意して進める。  以下は柔軟に対応するために、期日は明確に定めない。1-3軍の振り分けの目安は以下だが、ざっくり3等分されるようにするイメージで運用する。 【１軍】重要だが緊急ではない案件。戦略的に重要なプランや商品の開発、改訂など。（例: 重要性の高い新プラン/新商品の開発、体制・ルール変更） 【２軍】時間的余裕がある案件。即座の影響が少ないため、他の案件の進行状況に応じて対応。（例: 効率化のための施策や、規程/規約の変更） 【３軍】現時点では対応が必要ないが、将来的に検討が必要な案件。ビジョンの変更に伴う案件など。例: 新規イレギュラー案件の整理や分析。``` <https://www.notion.so/uzabase/Operations-PJ-10758a336035802e9002f7b10a1e39a9?pvs=4#10958a336035806bb0c6c087833ce098>,<!subteam^S07B1LXAWRY> 「案件の期日調整」について、作田さん・傑さんとやり取りして、各小規模案件の優先順位を設定しました（スクショのような感じで表示しています）。  いまのところ期日を定めて優先的に対応する【緊急】扱いにしているのはBCGの無償提供のみです。それ以外はキャパシティの範囲内で対応タイミングを調整してください。  あとGlobalの案件については優先順位をきちんと決められていないので、今後要精査です（意思決定する会議体から設計しないといけない）。  ```【緊急】直ちに対応が必要な案件。法的リスクへの対応、重要な顧客からの即時対応要求への対応など。起案者と期日を合意して進める。  以下は柔軟に対応するために、期日は明確に定めない。1-3軍の振り分けの目安は以下だが、ざっくり3等分されるようにするイメージで運用する。 【１軍】重要だが緊急ではない案件。戦略的に重要なプランや商品の開発、改訂など。（例: 重要性の高い新プラン/新商品の開発、体制・ルール変更） 【２軍】時間的余裕がある案件。即座の影響が少ないため、他の案件の進行状況に応じて対応。（例: 効率化のための施策や、規程/規約の変更） 【３軍】現時点では対応が必要ないが、将来的に検討が必要な案件。ビジョンの変更に伴う案件など。例: 新規イレギュラー案件の整理や分析。``` <https://www.notion.so/uzabase/Operations-PJ-10758a336035802e9002f7b10a1e39a9?pvs=4#10958a336035806bb0c6c087833ce098>,Slack #corp-ops-opsplan-all
インタビュー記事が公開されたのでシェア <https://findy-tools.io/articles/uzabase-data/52>,インタビュー記事が公開されたのでシェア <https://findy-tools.io/articles/uzabase-data/52>,Slack #corp-ops-opsplan-all
<@U03VAC0H2QY> SPコンサルについて、以下の標準メニュー外の申請が上がっています。確認済みでしょうか？ <https://ssl.wf.jobcan.jp/#/requests/139842>,<@U03VAC0H2QY> SPコンサルについて、以下の標準メニュー外の申請が上がっています。確認済みでしょうか？ <https://ssl.wf.jobcan.jp/#/requests/139842>,Slack #corp-ops-opsplan-all
Wow Fast Tシャツと、歩くTシャツで走ってきました（こっちは去年の写真）,Wow Fast Tシャツと、歩くTシャツで走ってきました（こっちは去年の写真）,Slack #corp-ops-opsplan-all
<@UF7LFC47M> 起案内容を確認したいんですが、こちらの「スピーダSFDCで請求対応の全作業ができる」の5点って、今はスピーダSFで出来ていないんでしたっけ？それとも、旧環境に一部残ってしまっているのを統合したいということ？ <https://www.notion.so/uzabase/SFDC-1f65793059bf4944aa499a39703ce29a?pvs=4> 1. 請求締め 2. 請求書作成（請求管理ロボ連携） 3. 請求書送付（再送含む） 4. 請求データ編集     a. 請求     b. 請求明細 5. 請求書無効化申請＆承認,<@UF7LFC47M> 起案内容を確認したいんですが、こちらの「スピーダSFDCで請求対応の全作業ができる」の5点って、今はスピーダSFで出来ていないんでしたっけ？それとも、旧環境に一部残ってしまっているのを統合したいということ？ <https://www.notion.so/uzabase/SFDC-1f65793059bf4944aa499a39703ce29a?pvs=4> 1. 請求締め 2. 請求書作成（請求管理ロボ連携） 3. 請求書送付（再送含む） 4. 請求データ編集     a. 請求     b. 請求明細 5. 請求書無効化申請＆承認,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> すみませんが今日は家の用事があるので、Bullpen beer不参加にしますね。今日はAKICHIを取れなかったので、参加する人はハッピーアワーに合流しましょう,<!subteam^S07B1LXAWRY> すみませんが今日は家の用事があるので、Bullpen beer不参加にしますね。今日はAKICHIを取れなかったので、参加する人はハッピーアワーに合流しましょう,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> 同じくすみませんが、微熱と喉の痛みがあって喋れないので、今日はミーティング全てスキップさせてもらいますね,<!subteam^S07B1LXAWRY> 同じくすみませんが、微熱と喉の痛みがあって喋れないので、今日はミーティング全てスキップさせてもらいますね,Slack #corp-ops-opsplan-all
<@U7CKZ19BQ> 旧体系の価格改定の起案資料を作っているんですが、現在の旧体系のうち「ユーザー数無制限の契約」だけを抽出することって難しいですよね？金額インパクトを算出できればと思っており。,<@U7CKZ19BQ> 旧体系の価格改定の起案資料を作っているんですが、現在の旧体系のうち「ユーザー数無制限の契約」だけを抽出することって難しいですよね？金額インパクトを算出できればと思っており。,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> 旧体系の無制限プランの価格が1同時アクセスあたり5万円ほどあがっていると思うんですが、これってなにか算定根拠ありますか？,<@UFV0JQ5N0> 旧体系の無制限プランの価格が1同時アクセスあたり5万円ほどあがっていると思うんですが、これってなにか算定根拠ありますか？,Slack #corp-ops-opsplan-all
熱は下がったのに、今度は急に声が出なくなりました,熱は下がったのに、今度は急に声が出なくなりました,Slack #corp-ops-opsplan-all
<@U03VAC0H2QY> SPコンサルのイレギュラー申請＋メニュー新設のジョブカン承認が上がっているので、確認をお願いできますか？（明日以降で大丈夫です）  • 標準メニュー外     ◦ <https://ssl.wf.jobcan.jp/#/requests/140624|株式会社NTTデータ経営企画室>     ◦ <https://ssl.wf.jobcan.jp/#/requests/140567|株式会社NTTデータ法人事業推進部> • 先方雛型で契約締結     ◦ <https://ssl.wf.jobcan.jp/#/requests/140506|株式会社NTTデータ先端技術> • メニュー新設     ◦ <https://docs.google.com/spreadsheets/d/1nOCSgNy8l75FZSO_z5K4XhNx2zQhC-CVx04gWS5T23o/edit?gid=471583873#gid=471583873&amp;range=1:1|3/10分>,<@U03VAC0H2QY> SPコンサルのイレギュラー申請＋メニュー新設のジョブカン承認が上がっているので、確認をお願いできますか？（明日以降で大丈夫です）  • 標準メニュー外     ◦ <https://ssl.wf.jobcan.jp/#/requests/140624|株式会社NTTデータ経営企画室>     ◦ <https://ssl.wf.jobcan.jp/#/requests/140567|株式会社NTTデータ法人事業推進部> • 先方雛型で契約締結     ◦ <https://ssl.wf.jobcan.jp/#/requests/140506|株式会社NTTデータ先端技術> • メニュー新設     ◦ <https://docs.google.com/spreadsheets/d/1nOCSgNy8l75FZSO_z5K4XhNx2zQhC-CVx04gWS5T23o/edit?gid=471583873#gid=471583873&amp;range=1:1|3/10分>,Slack #corp-ops-opsplan-all
<@U03VAC0H2QY> SPコンサルについていくつかジョブカン申請が上がっているので、問題ないか確認お願いできますか？ • 標準メニュー外     ◦ <https://ssl.wf.jobcan.jp/#/requests/139910|株式会社NTTデータビジネスシステムズ経営企画部>     ◦ <https://ssl.wf.jobcan.jp/#/requests/140547|リコージャパン株式会社エンタープライズソリューションセンター デジタルマーケティング部> • 先方書式の業務委託契約書     ◦ <https://ssl.wf.jobcan.jp/#/requests/140738|株式会社NTTデータビシネスシステムズ経営企画部>,<@U03VAC0H2QY> SPコンサルについていくつかジョブカン申請が上がっているので、問題ないか確認お願いできますか？ • 標準メニュー外     ◦ <https://ssl.wf.jobcan.jp/#/requests/139910|株式会社NTTデータビジネスシステムズ経営企画部>     ◦ <https://ssl.wf.jobcan.jp/#/requests/140547|リコージャパン株式会社エンタープライズソリューションセンター デジタルマーケティング部> • 先方書式の業務委託契約書     ◦ <https://ssl.wf.jobcan.jp/#/requests/140738|株式会社NTTデータビシネスシステムズ経営企画部>,Slack #corp-ops-opsplan-all
<@U03VAC0H2QY> SPコンサルでイレギュラー申請が上がっているので、問題ないか確認お願いできますか？ • 標準メニュー外     ◦ <https://ssl.wf.jobcan.jp/#/requests/140547>,<@U03VAC0H2QY> SPコンサルでイレギュラー申請が上がっているので、問題ないか確認お願いできますか？ • 標準メニュー外     ◦ <https://ssl.wf.jobcan.jp/#/requests/140547>,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> Div定例で作田さん確認することになってた件を確認しました • ブランドデザインの商談管理     ◦ ITS工数の関係でスプシ管理やむなしと判断 • 複数プロダクトを単一契約で管理     ◦ 事業計画に大きく影響しないので3Q以降に順次対応する,<!subteam^S07B1LXAWRY> Div定例で作田さん確認することになってた件を確認しました • ブランドデザインの商談管理     ◦ ITS工数の関係でスプシ管理やむなしと判断 • 複数プロダクトを単一契約で管理     ◦ 事業計画に大きく影響しないので3Q以降に順次対応する,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> もう一点。旧FORCASのプラン新設(顧客データハブ単体販売:heavy_equals_sign:データハブ+マイリスト)について、作田さんから開発不要になったと連携もらいました。案件から落とそうと思います。  ※データフィード商品や今後のプラン整備のなかで対応していく方針,<!subteam^S07B1LXAWRY> もう一点。旧FORCASのプラン新設(顧客データハブ単体販売:heavy_equals_sign:データハブ+マイリスト)について、作田さんから開発不要になったと連携もらいました。案件から落とそうと思います。  ※データフィード商品や今後のプラン整備のなかで対応していく方針,Slack #corp-ops-opsplan-all
<@U022F1RAA49> こちらのSPINER関連の大規模案件、ステータスをペンディングに変更しますね。 <https://www.notion.so/uzabase/SPINER-19658a336035817980a1f49842f423be?pvs=4>,<@U022F1RAA49> こちらのSPINER関連の大規模案件、ステータスをペンディングに変更しますね。 <https://www.notion.so/uzabase/SPINER-19658a336035817980a1f49842f423be?pvs=4>,Slack #corp-ops-opsplan-all
<@U03VAC0H2QY> SPコンサルでイレギュラー申請が上がっているので、問題ないか確認お願いできますか？ • 標準メニュー外     ◦ <https://ssl.wf.jobcan.jp/#/requests/140547|リコージャパン株式会社エンタープライズソリューションセンター デジタルマーケティング部>     ◦ <https://ssl.wf.jobcan.jp/#/requests/140790|三菱電機株式会社ビジネスイノベーション統括事業部>,<@U03VAC0H2QY> SPコンサルでイレギュラー申請が上がっているので、問題ないか確認お願いできますか？ • 標準メニュー外     ◦ <https://ssl.wf.jobcan.jp/#/requests/140547|リコージャパン株式会社エンタープライズソリューションセンター デジタルマーケティング部>     ◦ <https://ssl.wf.jobcan.jp/#/requests/140790|三菱電機株式会社ビジネスイノベーション統括事業部>,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> 連携遅れたんですが、以下の案件が2Qの開発案件から漏れる見込みです。確定したらITから連携あると思うのでよろしくお願いします • NPID無しの営業リサーチの商品登録 • NP Learningの商談管理・受注管理・販売開始 • FLASH Statsの新設（チケット消費メニュー追加） • 顧客企業データハブ商品の商品登録 （旧FORCASプランの見直し・増設）,<!subteam^S07B1LXAWRY> 連携遅れたんですが、以下の案件が2Qの開発案件から漏れる見込みです。確定したらITから連携あると思うのでよろしくお願いします • NPID無しの営業リサーチの商品登録 • NP Learningの商談管理・受注管理・販売開始 • FLASH Statsの新設（チケット消費メニュー追加） • 顧客企業データハブ商品の商品登録 （旧FORCASプランの見直し・増設）,Slack #corp-ops-opsplan-all
<@U012PFV9ZRC> SEAのERプランの新設に関する<https://ssl.wf.jobcan.jp/#/requests/141087|ジョブカン>が挙がっています。 リリースに向けて来週のスピーダ経営会議で改めてERプランのリリースに向けた起案をしようと思うので、以下に資料をまとめています。最低限の記載はしたので、もし論点や残課題があれば、一番下のその他論点のあたりなどに記載お願いできますか。 <https://www.notion.so/uzabase/2025-3-25-SEA-ER-1ba58a336035808fb364f02334681d86>,<@U012PFV9ZRC> SEAのERプランの新設に関する<https://ssl.wf.jobcan.jp/#/requests/141087|ジョブカン>が挙がっています。 リリースに向けて来週のスピーダ経営会議で改めてERプランのリリースに向けた起案をしようと思うので、以下に資料をまとめています。最低限の記載はしたので、もし論点や残課題があれば、一番下のその他論点のあたりなどに記載お願いできますか。 <https://www.notion.so/uzabase/2025-3-25-SEA-ER-1ba58a336035808fb364f02334681d86>,Slack #corp-ops-opsplan-all
<@U03VAC0H2QY> SPコンサルでイレギュラー申請が上がっているので、問題ないか確認お願いできますか？ • 標準メニュー外     ◦ <https://ssl.wf.jobcan.jp/#/requests/140894|株式会社JSOL共創本部>,<@U03VAC0H2QY> SPコンサルでイレギュラー申請が上がっているので、問題ないか確認お願いできますか？ • 標準メニュー外     ◦ <https://ssl.wf.jobcan.jp/#/requests/140894|株式会社JSOL共創本部>,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> 案件管理方法の一部変更の共有です。システム開発系の案件（購買管理PJなど含む）について、案件進捗や工数が見えづらいので、2Qからはすべて「小規模案件DB」「Ops PJ DB」に登録して管理するようにしようと思います。  とはいえ、細かいタスク管理をするとITでの開発案件管理と重複してしまうので、なるべく最低限の管理（ステータス管理＋進捗サマリ共有など）のみにしようと思います。,<!subteam^S07B1LXAWRY> 案件管理方法の一部変更の共有です。システム開発系の案件（購買管理PJなど含む）について、案件進捗や工数が見えづらいので、2Qからはすべて「小規模案件DB」「Ops PJ DB」に登録して管理するようにしようと思います。  とはいえ、細かいタスク管理をするとITでの開発案件管理と重複してしまうので、なるべく最低限の管理（ステータス管理＋進捗サマリ共有など）のみにしようと思います。,Slack #corp-ops-opsplan-all
<@UA0GF3ES3> <@U0674CWD740> SSOの工数の確認です。「スピーダモバイルの商談管理・受注管理・販売開始（スプシ対応）」を2Q後半から対応開始して、7月末目途でリリースしようと考えています。こちらスプシ管理のためSSO/SSORでのマニュアル対応になりますが、キャパ的に問題ないでしょうか？ 件数はいまのところ全然わかりませんが、月1-2件くらいかなと想像しています。  また、PMFがうまく進んで販売が本格化したらシステム化を進めるので、おそらく3-4Qごろにシステム対応する感じになると思います。,<@UA0GF3ES3> <@U0674CWD740> SSOの工数の確認です。「スピーダモバイルの商談管理・受注管理・販売開始（スプシ対応）」を2Q後半から対応開始して、7月末目途でリリースしようと考えています。こちらスプシ管理のためSSO/SSORでのマニュアル対応になりますが、キャパ的に問題ないでしょうか？ 件数はいまのところ全然わかりませんが、月1-2件くらいかなと想像しています。  また、PMFがうまく進んで販売が本格化したらシステム化を進めるので、おそらく3-4Qごろにシステム対応する感じになると思います。,Slack #corp-ops-opsplan-all
<@UKPC4V2FM> <@UFV0JQ5N0> ブランドデザインをスピーダSFで商談管理する案件について、2Qはあまり動かず、7月頃から再始動するくらいの期日感に変更したいと思います。 • 商談管理をスピーダSFに寄せることになったので、SPコンサルの商談管理のシステム化と構造的にほぼ同じ • なので、SPコンサルの対応後にブランドデザインの対応をする形にする（同時対応すると重複が大きくて非効率） • SPコンサルの環境開発は2Q末でようやく全体的な要件定義が終わるくらいの想定 • なので、ブランドデザインの商談管理システム化の要件定義・開発は、7月頃から再始動するのが現実的,<@UKPC4V2FM> <@UFV0JQ5N0> ブランドデザインをスピーダSFで商談管理する案件について、2Qはあまり動かず、7月頃から再始動するくらいの期日感に変更したいと思います。 • 商談管理をスピーダSFに寄せることになったので、SPコンサルの商談管理のシステム化と構造的にほぼ同じ • なので、SPコンサルの対応後にブランドデザインの対応をする形にする（同時対応すると重複が大きくて非効率） • SPコンサルの環境開発は2Q末でようやく全体的な要件定義が終わるくらいの想定 • なので、ブランドデザインの商談管理システム化の要件定義・開発は、7月頃から再始動するのが現実的,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> <@U022F1RAA49> <@UF7LFC47M> SPINERの分割払いについて確認です。 傑さんと会話したんですが、<https://www.notion.so/uzabase/2025-2-12-_SPINER-19858a33603580159f7bf75073337161?pvs=4|2月にSPINER関連についてまとめた資料>だと「分割払い」は新環境のリリースに伴い「既にできる」ことになっています。 一方、<https://uzabase.slack.com/archives/C08H8JWQ0MD/p1741927798306239|ITへの起案>では分割払いはこれから対応することになっています。 どちらの情報が正しいでしょうか？,<@UFV0JQ5N0> <@U022F1RAA49> <@UF7LFC47M> SPINERの分割払いについて確認です。 傑さんと会話したんですが、<https://www.notion.so/uzabase/2025-2-12-_SPINER-19858a33603580159f7bf75073337161?pvs=4|2月にSPINER関連についてまとめた資料>だと「分割払い」は新環境のリリースに伴い「既にできる」ことになっています。 一方、<https://uzabase.slack.com/archives/C08H8JWQ0MD/p1741927798306239|ITへの起案>では分割払いはこれから対応することになっています。 どちらの情報が正しいでしょうか？,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> 共有です。2Qの開発案件としてはこちらでFixとのことです。 <https://uzabase.enterprise.slack.com/archives/C08DYKYJU67/p1742778089726009?thread_ts=1742373804.776139&amp;channel=C08DYKYJU67&amp;message_ts=1742778089.726009|https://uzabase.enterprise.slack.com/archives/C08DYKYJU67/p1742778089726009?thread_ts=1742373804.776139&amp;channel=C08DYKYJU67&amp;message_ts=1742778089.726009>,<!subteam^S07B1LXAWRY> 共有です。2Qの開発案件としてはこちらでFixとのことです。 <https://uzabase.enterprise.slack.com/archives/C08DYKYJU67/p1742778089726009?thread_ts=1742373804.776139&amp;channel=C08DYKYJU67&amp;message_ts=1742778089.726009|https://uzabase.enterprise.slack.com/archives/C08DYKYJU67/p1742778089726009?thread_ts=1742373804.776139&amp;channel=C08DYKYJU67&amp;message_ts=1742778089.726009>,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> <@UF7LFC47M> （<@UA0GF3ES3> ） 2QのIT案件がFixしたので、Ops案件もFixしようと思います。 以下の内容で作田さん・傑さん・川口さん・翔陽さんにも確認進めてますが、Planning Div内でも確認できればと。水曜目途でFixしようと思います。 ※前回会話してから発生した追加案件をいくつか織り込んでいますが、大きな変更はないです  • 対応する案件はこちら     ◦ <https://www.notion.so/uzabase/19258a33603581529335c8eb6bf61d57?v=19258a336035815f863a000cdfb5a62f>     ◦ このうち中規模・大規模PJはスクショの通り     ◦ ヒデさんの離脱を踏まえて、2Qは同時進行する案件数を6件程度にする（1Qは8-9件） • 対応しない案件     ◦ <https://www.notion.so/19b58a33603580a59b97ebf4f67fb3a1?pvs=21|プラン切替の標準化（契約満期時>         ▪︎ 新プランのリリースに伴う手戻りが大きいので、ペンディング。新プランでプラン切替を標準化する方向で整理する     ◦ <https://www.notion.so/NP-SF-1b658a336035802fa671cf720d5194d8?pvs=21|NPブランドデザインをスピーダSFで商談管理する>         ▪︎ Ops側では、「SPコンサルの商談管理のシステム化」「NP法人プランの商談管理のシステム化」を先に進め、商談管理環境が整ってからNPブランドデザインの対応を進める         ▪︎ （ITでは別観点で適宜進めるかもしれない）     ◦ <https://www.notion.so/1b658a33603580609c1ade2ffaa452e7?pvs=21|【開発案件】データフィードの商談管理・受注管理・販売開始（システム対応）>         ▪︎ データフィードは暫定的にスプシ管理を行うので、工数的に2Qはシステム対応はしない     ◦ <https://www.notion.so/IPRD-AlphaDrive-AD-ddf76cc13e6b47c2a93fa2082e492640?pvs=21|IPRDの有償オンボードサービスに関する新サービスの開発>         ▪︎ アイディエーション業務代行のBPaaS。新プラン整理時に「BPaaS」の位置づけを整理してから対応する     ◦ <https://www.notion.so/SPEEDA-2a2afb0de0fd470b9532c61bd8e1d523?pvs=21|SPEEDAプレミアムサポート 毎月払いと個別部門への請求をできるようにしたい>         ▪︎ 支払いサイクルについては2Qの開発案件で対応予定         ▪︎ 個別部門への請求は、工数の関係で2Q対応不可     ◦ <https://www.notion.so/SPER-1-1-750d35b7d3c84fc086d1b290d4cd0a65?pvs=21|複数のSPER契約が紐づくシチュエーションでのチケット管理方法の確立（ユーザーデータと契約データの1対1対応・クレンジング）>         ▪︎ 6月まで状況をモニタリングしてから対応開始する     ◦ <https://www.notion.so/Speeda-China-15058a33603580ed8761e9c3f5e7d6bb?pvs=21|Speeda Chinaによるスタートアップ情報リサーチ販売>         ▪︎ Globalの対応優先度として高くないので、2Qは対応しない,<@UFV0JQ5N0> <@UF7LFC47M> （<@UA0GF3ES3> ） 2QのIT案件がFixしたので、Ops案件もFixしようと思います。 以下の内容で作田さん・傑さん・川口さん・翔陽さんにも確認進めてますが、Planning Div内でも確認できればと。水曜目途でFixしようと思います。 ※前回会話してから発生した追加案件をいくつか織り込んでいますが、大きな変更はないです  • 対応する案件はこちら     ◦ <https://www.notion.so/uzabase/19258a33603581529335c8eb6bf61d57?v=19258a336035815f863a000cdfb5a62f>     ◦ このうち中規模・大規模PJはスクショの通り     ◦ ヒデさんの離脱を踏まえて、2Qは同時進行する案件数を6件程度にする（1Qは8-9件） • 対応しない案件     ◦ <https://www.notion.so/19b58a33603580a59b97ebf4f67fb3a1?pvs=21|プラン切替の標準化（契約満期時>         ▪︎ 新プランのリリースに伴う手戻りが大きいので、ペンディング。新プランでプラン切替を標準化する方向で整理する     ◦ <https://www.notion.so/NP-SF-1b658a336035802fa671cf720d5194d8?pvs=21|NPブランドデザインをスピーダSFで商談管理する>         ▪︎ Ops側では、「SPコンサルの商談管理のシステム化」「NP法人プランの商談管理のシステム化」を先に進め、商談管理環境が整ってからNPブランドデザインの対応を進める         ▪︎ （ITでは別観点で適宜進めるかもしれない）     ◦ <https://www.notion.so/1b658a33603580609c1ade2ffaa452e7?pvs=21|【開発案件】データフィードの商談管理・受注管理・販売開始（システム対応）>         ▪︎ データフィードは暫定的にスプシ管理を行うので、工数的に2Qはシステム対応はしない     ◦ <https://www.notion.so/IPRD-AlphaDrive-AD-ddf76cc13e6b47c2a93fa2082e492640?pvs=21|IPRDの有償オンボードサービスに関する新サービスの開発>         ▪︎ アイディエーション業務代行のBPaaS。新プラン整理時に「BPaaS」の位置づけを整理してから対応する     ◦ <https://www.notion.so/SPEEDA-2a2afb0de0fd470b9532c61bd8e1d523?pvs=21|SPEEDAプレミアムサポート 毎月払いと個別部門への請求をできるようにしたい>         ▪︎ 支払いサイクルについては2Qの開発案件で対応予定         ▪︎ 個別部門への請求は、工数の関係で2Q対応不可     ◦ <https://www.notion.so/SPER-1-1-750d35b7d3c84fc086d1b290d4cd0a65?pvs=21|複数のSPER契約が紐づくシチュエーションでのチケット管理方法の確立（ユーザーデータと契約データの1対1対応・クレンジング）>         ▪︎ 6月まで状況をモニタリングしてから対応開始する     ◦ <https://www.notion.so/Speeda-China-15058a33603580ed8761e9c3f5e7d6bb?pvs=21|Speeda Chinaによるスタートアップ情報リサーチ販売>         ▪︎ Globalの対応優先度として高くないので、2Qは対応しない,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> 【共有】こちら、各生成AIの性能を比較するためにChat GPT、Notion AI、Perplexity、Geminiのアウトプットを比較したものです。質問の投げ方やプロンプトの使い方など、参考にしてもらえればと。 • <https://www.notion.so/uzabase/AI-1bc58a33603580538c93e433b92ac048|「業務企画・業務設計へのAI活用」に対するアウトプット比較> • <https://www.notion.so/uzabase/Dify-AI-1be58a33603580e9a499fe6d2443e97e|「Difyを用いたAIエージェント構築」に対するアウトプット比較>,<!subteam^S07B1LXAWRY> 【共有】こちら、各生成AIの性能を比較するためにChat GPT、Notion AI、Perplexity、Geminiのアウトプットを比較したものです。質問の投げ方やプロンプトの使い方など、参考にしてもらえればと。 • <https://www.notion.so/uzabase/AI-1bc58a33603580538c93e433b92ac048|「業務企画・業務設計へのAI活用」に対するアウトプット比較> • <https://www.notion.so/uzabase/Dify-AI-1be58a33603580e9a499fe6d2443e97e|「Difyを用いたAIエージェント構築」に対するアウトプット比較>,Slack #corp-ops-opsplan-all
<!subteam^S07B1LXAWRY> <@U04JCRV9G2W> <@U02743LCGU9> NotebookLMの使い方のサンプルがてら、「職務権限一覧」「売上関連細則」「販売管理規定」を読み込ませたノートブックを作りました。自由にチャットして情報取れるので、触ってみてイメージつかんでもらえればと。 <https://notebooklm.google.com/notebook/d813ab86-c2f0-44c6-b8ec-2599b79b19d7>,<!subteam^S07B1LXAWRY> <@U04JCRV9G2W> <@U02743LCGU9> NotebookLMの使い方のサンプルがてら、「職務権限一覧」「売上関連細則」「販売管理規定」を読み込ませたノートブックを作りました。自由にチャットして情報取れるので、触ってみてイメージつかんでもらえればと。 <https://notebooklm.google.com/notebook/d813ab86-c2f0-44c6-b8ec-2599b79b19d7>,Slack #corp-ops-opsplan-all
<@U012PFV9ZRC> <@UFV0JQ5N0> ERプランについて、国内についても2Qから開発案件として動き始めるので、小規模案件を統合したいと思います。内容はコピーして貼っておきますね • 元のDB     ◦ <https://www.notion.so/uzabase/ER-11558a3360358010a4bff3dde8e107ac?pvs=4|ERプランの新設> • 統合後     ◦ <https://www.notion.so/uzabase/ER-SEA-1b958a336035818fa024fb0d102a552e?pvs=4|【開発案件】ERプラン（SEA/国内）>,<@U012PFV9ZRC> <@UFV0JQ5N0> ERプランについて、国内についても2Qから開発案件として動き始めるので、小規模案件を統合したいと思います。内容はコピーして貼っておきますね • 元のDB     ◦ <https://www.notion.so/uzabase/ER-11558a3360358010a4bff3dde8e107ac?pvs=4|ERプランの新設> • 統合後     ◦ <https://www.notion.so/uzabase/ER-SEA-1b958a336035818fa024fb0d102a552e?pvs=4|【開発案件】ERプラン（SEA/国内）>,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> <@U022F1RAA49> SPINERの期中ユーザー追加の資料ってどれでしたっけ？作田さんから「どのような課題があるのかわかる資料が欲しい」とリクエストをもらっています。,<@UFV0JQ5N0> <@U022F1RAA49> SPINERの期中ユーザー追加の資料ってどれでしたっけ？作田さんから「どのような課題があるのかわかる資料が欲しい」とリクエストをもらっています。,Slack #corp-ops-opsplan-all
同様に、BPMで管理しているプロセスマップを読み込ませたNotebookLMを作成しました。 <https://notebooklm.google.com/notebook/66528fc5-a162-4da2-a807-8d95c5d399d0>  チャットで「非効率になっているポイントは？」とか「AIを活用できる箇所を教えて」のように質問すると、わりとピンポイントで回答してくれます。,同様に、BPMで管理しているプロセスマップを読み込ませたNotebookLMを作成しました。 <https://notebooklm.google.com/notebook/66528fc5-a162-4da2-a807-8d95c5d399d0>  チャットで「非効率になっているポイントは？」とか「AIを活用できる箇所を教えて」のように質問すると、わりとピンポイントで回答してくれます。,Slack #corp-ops-opsplan-all
<@UFV0JQ5N0> Perplexityの販売代理の話が出てきています。UBがPerplexityを販売してレベシェアをもらう、という話だったかと。 金曜にMTGがあるので任意参加でインバイトしました（すでにMTG入ってたので）。,<@UFV0JQ5N0> Perplexityの販売代理の話が出てきています。UBがPerplexityを販売してレベシェアをもらう、という話だったかと。 金曜にMTGがあるので任意参加でインバイトしました（すでにMTG入ってたので）。,Slack #corp-ops-opsplan-all
